locationid,latitude,longitude,CSUMPRE,CSUMPET,CPOVRPR,CSUMGDD1,CAvgMinT,CAvgMaxT,LTNSUMP,LTNSPET,LTNASPO,LTAvgMnT,LTAvgMxT,DFLTSUM,DFLTMinT,DFLTMaxT,DFLTPVP,shapewkt
10215802,3.125,39.958,9.313,33.084,0.281,105.683,21.351,28.815,4.995,36.856,0.128,23.305,31.696,4.318,-1.955,-2.881,0.153,"POLYGON ((39.916665786999943 3.0833330949999862, 39.999999119999941 3.0833330949999862, 39.999999119999941 3.1666664279999863, 39.916665786999943 3.1666664279999863, 39.916665786999943 3.0833330949999862))"
10216301,1.542,37.958,0,57.144,0,127.829,23.592,32.93,0.3,36.353,0.01,22.568,30.817,-0.3,1.024,2.113,-0.01,"POLYGON ((37.916665794999943 1.4999997679999879, 37.999999127999942 1.4999997679999879, 37.999999127999942 1.5833331009999878, 37.916665794999943 1.5833331009999878, 37.916665794999943 1.4999997679999879))"
10216310,1.542,36.875,38.313,29.654,1.292,83.311,18.3,25.503,0.45,32.368,0.017,19.188,28.365,37.862,-0.889,-2.862,1.275,"POLYGON ((36.833332465999945 1.4999997679999879, 36.916665798999944 1.4999997679999879, 36.916665798999944 1.5833331009999878, 36.833332465999945 1.5833331009999878, 36.833332465999945 1.4999997679999879))"
10216340,1.875,38.875,0,57.637,0,131.527,24.449,33.13,0,38.089,0,24.419,32.458,0,0.03,0.672,0,"POLYGON ((38.833332457999944 1.8333330999999902, 38.916665790999943 1.8333330999999902, 38.916665790999943 1.91666643299999, 38.833332457999944 1.91666643299999, 38.833332457999944 1.8333330999999902))"
10216679,0.958,37.042,29.062,32.374,0.898,83.724,17.497,26.424,1.931,30.288,0.072,17.87,27.11,27.131,-0.373,-0.686,0.826,"POLYGON ((36.999999131999942 0.91666643699998929, 37.083332464999941 0.91666643699998929, 37.083332464999941 0.9999997699999893, 36.999999131999942 0.9999997699999893, 36.999999131999942 0.91666643699998929))"
10216762,0.708,37.208,0,36.638,0,102.728,19.702,29.649,0.63,30.939,0.024,19.179,28.189,-0.63,0.523,1.46,-0.024,"POLYGON ((37.16666579799994 0.66666643799998582, 37.249999130999939 0.66666643799998582, 37.249999130999939 0.74999977099998583, 37.16666579799994 0.74999977099998583, 37.16666579799994 0.66666643799998582))"
10216962,0.625,38.042,1.688,39.31,0.043,88.408,18.25,26.961,0,33.103,0,20.889,29.562,1.688,-2.64,-2.602,0.043,"POLYGON ((37.999999127999956 0.583333104999987, 38.083332460999955 0.583333104999987, 38.083332460999955 0.666666437999987, 37.999999127999956 0.666666437999987, 37.999999127999956 0.583333104999987))"
10217215,1.625,39.458,0.604,51.048,0.012,128.723,24.354,32.408,0.212,38.476,0.007,24.741,33.015,0.392,-0.387,-0.607,0.005,"POLYGON ((39.41666578899995 1.5833331009999867, 39.499999121999949 1.5833331009999867, 39.499999121999949 1.6666664339999866, 39.41666578899995 1.6666664339999866, 39.41666578899995 1.5833331009999867))"
10217238,0.958,39.708,0.375,52.001,0.007,130.373,24.407,32.768,0.292,38.168,0.01,24.705,33.136,0.083,-0.298,-0.369,-0.003,"POLYGON ((39.66666578799996 0.91666643699998929, 39.749999120999959 0.91666643699998929, 39.749999120999959 0.9999997699999893, 39.66666578799996 0.9999997699999893, 39.66666578799996 0.91666643699998929))"
10217512,2.542,38.042,0.208,50.187,0.004,106.729,21.09,29.404,0.075,38.333,0.002,22.402,30.555,0.133,-1.312,-1.151,0.002,"POLYGON ((37.999999127999956 2.4999997639999876, 38.083332460999955 2.4999997639999876, 38.083332460999955 2.5833330969999877, 37.999999127999956 2.5833330969999877, 37.999999127999956 2.4999997639999876))"
10217535,3.208,36.875,6.062,61.448,0.099,135.195,25.338,33.241,0,40.412,0,24.058,33.049,6.062,1.28,0.192,0.099,"POLYGON ((36.833332465999945 3.166666427999985, 36.916665798999944 3.166666427999985, 36.916665798999944 3.2499997609999851, 36.833332465999945 3.2499997609999851, 36.833332465999945 3.166666427999985))"
10217586,0.875,39.458,0.062,57.429,0.001,135.122,25.086,33.52,0,37.792,0,24.696,33.08,0.062,0.39,0.441,0.001,"POLYGON ((39.41666578899995 0.8333331039999905, 39.499999121999949 0.8333331039999905, 39.499999121999949 0.91666643699999051, 39.41666578899995 0.91666643699999051, 39.41666578899995 0.8333331039999905))"
10217932,0.458,39.708,0.25,56.32,0.004,135.129,25.071,33.537,0.858,37.615,0.03,24.708,33.146,-0.608,0.362,0.392,-0.025,"POLYGON ((39.66666578799996 0.41666643899998945, 39.749999120999959 0.41666643899998945, 39.749999120999959 0.49999977199998946, 39.66666578799996 0.49999977199998946, 39.66666578799996 0.41666643899998945))"
10218004,1.125,39.458,0.125,55.566,0.002,132.451,24.829,33.007,0.65,37.957,0.019,24.633,32.998,-0.525,0.197,0.01,-0.017,"POLYGON ((39.41666578899995 1.0833331029999869, 39.499999121999949 1.0833331029999869, 39.499999121999949 1.1666664359999868, 39.41666578899995 1.1666664359999868, 39.41666578899995 1.0833331029999869))"
10218005,1.625,39.875,3.375,48.019,0.07,128.597,24.336,32.395,6.979,39.021,0.179,25.008,33.399,-3.604,-0.671,-1.005,-0.109,"POLYGON ((39.833332453999958 1.5833331009999867, 39.916665786999957 1.5833331009999867, 39.916665786999957 1.6666664339999866, 39.833332453999958 1.6666664339999866, 39.833332453999958 1.5833331009999867))"
10218008,1.292,36.875,149.125,20.598,7.24,58.157,14.768,21.848,3.101,31.338,0.111,18.142,27.433,146.024,-3.374,-5.585,7.129,"POLYGON ((36.833332465999945 1.2499997689999844, 36.916665798999944 1.2499997689999844, 36.916665798999944 1.3333331019999843, 36.833332465999945 1.3333331019999843, 36.833332465999945 1.2499997689999844))"
10218019,4.125,37.042,4.563,52.189,0.087,121.004,23.524,30.984,1.626,39.213,0.05,22.797,32.031,2.937,0.727,-1.047,0.038,"POLYGON ((36.999999131999942 4.0833330909999859, 37.083332464999941 4.0833330909999859, 37.083332464999941 4.1666664239999855, 36.999999131999942 4.1666664239999855, 36.999999131999942 4.0833330909999859))"
10218040,2.958,38.292,9.292,46.994,0.198,118.155,22.943,30.816,2.562,37.925,0.078,23.681,31.716,6.729,-0.739,-0.9,0.119,"POLYGON ((38.249999126999938 2.9166664289999886, 38.333332459999937 2.9166664289999886, 38.333332459999937 2.9999997619999887, 38.249999126999938 2.9999997619999887, 38.249999126999938 2.9166664289999886))"
10218343,3.458,36.375,1.979,49.594,0.04,134.431,26.875,31.534,0.176,41.339,0.005,23.699,33.228,1.803,3.176,-1.694,0.035,"POLYGON ((36.333332467999952 3.4166664269999885, 36.416665800999951 3.4166664269999885, 36.416665800999951 3.4999997599999886, 36.333332467999952 3.4999997599999886, 36.333332467999952 3.4166664269999885))"
10218376,0.708,38.125,0.625,51.523,0.012,113.954,21.629,30.93,0,33.495,0,21.21,29.827,0.625,0.419,1.102,0.012,"POLYGON ((38.083332460999941 0.66666643799998582, 38.16666579399994 0.66666643799998582, 38.16666579399994 0.74999977099998583, 38.083332460999941 0.74999977099998583, 38.083332460999941 0.66666643799998582))"
10218397,2.625,37.542,0,64.375,0,140.767,25.825,34.394,0.002,38.353,0,23.764,32.012,-0.002,2.061,2.382,0,"POLYGON ((37.499999129999964 2.5833330969999864, 37.583332462999962 2.5833330969999864, 37.583332462999962 2.6666664299999865, 37.499999129999964 2.6666664299999865, 37.499999129999964 2.5833330969999864))"
10218449,1.542,37.042,1.562,34.625,0.045,93.56,18.733,27.965,0.196,32.62,0.008,19.504,28.54,1.366,-0.771,-0.576,0.037,"POLYGON ((36.999999131999942 1.4999997679999879, 37.083332464999941 1.4999997679999879, 37.083332464999941 1.5833331009999878, 36.999999131999942 1.5833331009999878, 36.999999131999942 1.4999997679999879))"
10218476,2.875,37.625,19.708,59.607,0.331,144.643,26.796,34.591,0.292,39.445,0.004,23.896,32.157,19.416,2.9,2.434,0.327,"POLYGON ((37.583332462999948 2.83333309599999, 37.666665795999947 2.83333309599999, 37.666665795999947 2.91666642899999, 37.583332462999948 2.91666642899999, 37.583332462999948 2.83333309599999))"
10218524,1.708,37.208,54.438,27.871,1.953,76.189,17.09,24.678,0.083,30.283,0.003,15.794,25.24,54.354,1.296,-0.562,1.95,"POLYGON ((37.16666579799994 1.6666664339999855, 37.249999130999939 1.6666664339999855, 37.249999130999939 1.7499997669999854, 37.16666579799994 1.7499997669999854, 37.16666579799994 1.6666664339999855))"
10218540,3.708,37.125,4.188,58.928,0.071,132.866,25.239,32.723,1.473,39.964,0.022,23.665,32.633,2.715,1.574,0.09,0.05,"POLYGON ((37.083332464999955 3.6666664259999848, 37.166665797999954 3.6666664259999848, 37.166665797999954 3.7499997589999849, 37.083332464999955 3.7499997589999849, 37.083332464999955 3.6666664259999848))"
10218564,0.958,40.042,2.625,49.204,0.053,129.968,24.393,32.73,0.442,38.268,0.014,25.013,33.453,2.182,-0.62,-0.724,0.04,"POLYGON ((39.999999119999956 0.91666643699998929, 40.083332452999954 0.91666643699998929, 40.083332452999954 0.9999997699999893, 39.999999119999956 0.9999997699999893, 39.999999119999956 0.91666643699998929))"
10218922,0.708,37.042,3.583,35.69,0.1,89.035,17.859,27.58,0.811,30.017,0.032,17.826,27.068,2.772,0.032,0.511,0.069,"POLYGON ((36.999999131999942 0.66666643799998582, 37.083332464999941 0.66666643799998582, 37.083332464999941 0.74999977099998583, 36.999999131999942 0.74999977099998583, 36.999999131999942 0.66666643799998582))"
10219129,1.708,37.042,140.479,21.314,6.591,62.387,15.76,22.065,0.083,30.822,0.003,16.642,26.079,140.396,-0.882,-4.014,6.588,"POLYGON ((36.999999131999942 1.6666664339999855, 37.083332464999941 1.6666664339999855, 37.083332464999941 1.7499997669999854, 36.999999131999942 1.7499997669999854, 36.999999131999942 1.6666664339999855))"
10219263,3.458,37.208,0.875,67.323,0.013,143.892,26.638,34.512,0.625,40.21,0.016,24.125,32.892,0.25,2.514,1.62,-0.003,"POLYGON ((37.16666579799994 3.4166664269999885, 37.249999130999939 3.4166664269999885, 37.249999130999939 3.4999997599999886, 37.16666579799994 3.4999997599999886, 37.16666579799994 3.4166664269999885))"
10219264,3.208,36.958,0,69.586,0,143.937,26.525,34.752,0,40.379,0,24.052,32.968,0,2.472,1.784,0,"POLYGON ((36.916665798999958 3.166666427999985, 36.999999131999957 3.166666427999985, 36.999999131999957 3.2499997609999851, 36.916665798999958 3.2499997609999851, 36.916665798999958 3.166666427999985))"
10219317,4.208,36.625,28.021,48.457,0.578,127.004,24.561,31.726,1.013,41.155,0.03,23.586,32.998,27.009,0.974,-1.272,0.548,"POLYGON ((36.583332466999963 4.1666664239999847, 36.666665799999961 4.1666664239999847, 36.666665799999961 4.2499997569999843, 36.583332466999963 4.2499997569999843, 36.583332466999963 4.1666664239999847))"
10219566,0.708,38.792,0,60.72,0,128.598,23.922,32.821,0.28,36.141,0.01,23.477,31.887,-0.28,0.445,0.934,-0.01,"POLYGON ((38.74999912499996 0.66666643799998582, 38.833332457999958 0.66666643799998582, 38.833332457999958 0.74999977099998583, 38.74999912499996 0.74999977099998583, 38.74999912499996 0.66666643799998582))"
10219640,1.958,38.792,4,53.334,0.075,129.092,24.211,32.654,0,38.01,0,24.408,32.402,4,-0.197,0.252,0.075,"POLYGON ((38.74999912499996 1.916666432999989, 38.833332457999958 1.916666432999989, 38.833332457999958 1.9999997659999889, 38.74999912499996 1.9999997659999889, 38.74999912499996 1.916666432999989))"
10219700,0.708,38.625,0,61.333,0,125.859,23.39,32.57,0.418,35.317,0.015,22.914,31.364,-0.418,0.476,1.206,-0.015,"POLYGON ((38.583332458999962 0.66666643799998582, 38.666665791999961 0.66666643799998582, 38.666665791999961 0.74999977099998583, 38.583332458999962 0.74999977099998583, 38.583332458999962 0.66666643799998582))"
10219702,0.792,39.875,0.625,51.978,0.012,131,24.634,32.794,0.967,37.859,0.032,24.865,33.304,-0.342,-0.23,-0.509,-0.02,"POLYGON ((39.833332453999958 0.74999977099998461, 39.916665786999957 0.74999977099998461, 39.916665786999957 0.83333310399998461, 39.833332453999958 0.83333310399998461, 39.833332453999958 0.74999977099998461))"
10219875,2.208,36.708,121.062,30.43,3.978,96.399,20.773,26.769,1.143,34.508,0.037,21.631,30.747,119.919,-0.858,-3.978,3.941,"POLYGON ((36.666665799999947 2.1666664319999853, 36.749999132999946 2.1666664319999853, 36.749999132999946 2.2499997649999854, 36.666665799999947 2.2499997649999854, 36.666665799999947 2.1666664319999853))"
10220094,0.292,39.125,0,55.71,0,124.31,23.209,32.27,1.442,36.082,0.048,23.492,32.018,-1.442,-0.283,0.253,-0.048,"POLYGON ((39.083332456999955 0.24999977299998477, 39.166665789999954 0.24999977299998477, 39.166665789999954 0.33333310599998478, 39.083332456999955 0.33333310599998478, 39.083332456999955 0.24999977299998477))"
10220163,3.875,36.458,5.709,56.621,0.101,129.28,24.787,32.15,0.027,41.608,0.001,24.16,33.596,5.682,0.627,-1.446,0.1,"POLYGON ((36.416665800999965 3.8333330919999895, 36.499999133999964 3.8333330919999895, 36.499999133999964 3.9166664249999896, 36.416665800999965 3.9166664249999896, 36.416665800999965 3.8333330919999895))"
10220172,3.292,37.375,0.312,70.118,0.004,143.094,26.356,34.68,0.623,40.055,0.014,24.064,32.648,-0.31,2.292,2.032,-0.01,"POLYGON ((37.333332463999966 3.2499997609999838, 37.416665796999965 3.2499997609999838, 37.416665796999965 3.3333330939999839, 37.333332463999966 3.3333330939999839, 37.333332463999966 3.2499997609999838))"
10220376,1.875,36.792,43.625,29.713,1.468,91.212,19.779,26.236,0.776,32.65,0.021,18.909,28.235,42.849,0.87,-1.999,1.447,"POLYGON ((36.74999913299996 1.8333330999999902, 36.833332465999959 1.8333330999999902, 36.833332465999959 1.91666643299999, 36.74999913299996 1.91666643299999, 36.74999913299996 1.8333330999999902))"
